id_listing_anon,dim_room_type,dim_person_capacity,dim_bathrooms,dim_total_reviews
3e89661f-6c05-4fd1-b97a-ec9b906b2802,Entire home/apt,4,1.0,99
3e94fb0d-26e8-44f9-9aaf-1d20c64afc84,Shared room,10,,1
3e957243-b0c3-4e08-b7c5-c1378d99d118,Entire home/apt,5,1.0,39
3ea7fff7-1e06-40bf-95ac-c915a32d4d0d,Private room,3,1.0,0
3eb30abd-200a-47f9-af27-79d78c5ffe07,Private room,2,1.0,0
3eb4ca6b-f20b-4d31-b778-60881f48b8bf,Private room,2,2.0,0
3ebb8150-6f4e-4b12-93a8-fbdf1505da6c,Entire home/apt,2,1.0,2
3ec9d9c5-56b1-44b5-a986-2b00c3a3845c,Private room,4,1.0,1
3ed3b36b-4bc5-4ef7-a5c7-b03dd071af52,Private room,2,,0
3ee7ff26-3d49-4a49-b0d8-afa82f97ad1b,Entire home/apt,4,1.0,1
3eee9df9-67c2-414d-a547-2a59fa7c34f3,Entire home/apt,8,1.0,7
3eeece84-8fb0-40fb-acc3-8323ec42ec75,Entire home/apt,2,1.0,0
3ef5ac7a-db77-489c-92c1-3aa90f7c72ef,Entire home/apt,6,1.0,0
3f1526d8-d89d-428f-9725-90ca5bc4eac9,Private room,1,1.0,0
3f24063f-11d5-4905-9b8f-2496cc1dd69e,Entire home/apt,4,1.0,0
3f2f0a18-980b-4d56-aa84-8abdfc025113,Entire home/apt,5,2.0,2
3f459634-99ed-4ac7-9275-3e22f2fa4820,Entire home/apt,4,1.0,3
3f5cc5a6-4bf9-41e1-bc45-de7346823cd4,Entire home/apt,5,2.0,3
3f7448a4-8efe-4c4e-8fae-0eb8f5f1a808,Entire home/apt,1,,2
3f800602-5af9-49f1-b174-344fa5d44b3d,Entire home/apt,1,1.0,0
3f91a305-b191-4a5d-a539-df0a4de160c4,Private room,1,1.0,0
3fb8e2c8-fc8d-4062-aca7-5c332e90b1ab,Entire home/apt,4,1.0,2
3fc24104-e40f-4175-8d8d-9621196db2f9,Private room,1,1.0,0
3fc88302-bc20-4157-bbe0-05b16c51c442,Entire home/apt,7,,10
3fce0524-fbe9-4d28-b000-bb359346f230,Entire home/apt,5,1.0,21
3fd29507-b8f1-43f1-bc1f-774760935316,Entire home/apt,4,1.0,1
3fd38d11-527d-48e6-a417-e80004e6a182,Private room,2,1.0,2
3fec8b93-571d-4860-8919-71fadd123b3c,Private room,4,1.0,76
3ff4e147-3a52-4784-87b4-f0ce9f71741f,Private room,1,2.0,0
3ffe1435-0359-454f-b674-48746e23562e,Entire home/apt,4,1.0,1
3ffef918-78bd-4433-a7f5-471e564e363b,Private room,2,1.0,16
4007ea74-ad97-4764-85c4-f5f9a9b03506,Private room,2,2.0,16
400f521d-a7b7-4265-9f1d-02c0e5e572dc,Private room,1,2.0,4
402b4091-cd2c-4297-9814-3c05d4f9ff91,Entire home/apt,4,1.0,13
403a311f-1ddc-4ca1-8bdd-8e029e3a7403,Entire home/apt,4,1.0,0
40454093-e0e1-4585-b17b-7a6426ab49cf,Private room,6,1.0,0
40523c29-1f2b-462c-bd95-fa9d5a0256a7,Private room,1,,0
40542471-77ed-48af-8125-055f07719795,Private room,2,2.0,1
406bdd1d-cf6a-45e6-b08a-682bb7a2609e,Entire home/apt,8,2.0,2
406d4329-eb0f-4507-80fe-ad6f10eef34d,Entire home/apt,3,1.0,61
4070c3f1-f747-465d-a0c8-ac461fabef8b,Private room,1,1.0,1
4079baad-7f67-4fb1-89d8-eba95d93e8dc,Entire home/apt,3,1.0,0
408343c4-4a27-4434-9f54-323c93e72606,Entire home/apt,2,1.0,32
4085c8cc-0b35-4629-8723-30ba7f8d71a1,Private room,2,1.0,0
408b391e-3666-4fb7-b697-1d3a24f1c7fb,Entire home/apt,2,1.0,1
408cc51e-1d76-4367-ba61-c8af1e234cf1,Entire home/apt,6,3.0,0
40921831-c864-4362-b761-3950ccd0f818,Private room,2,,0
4096c0b6-ded4-4f10-a58e-13e040779e2d,Entire home/apt,2,,42
40a10bf2-0df6-40b3-9d06-2394078001ce,Entire home/apt,5,1.0,0
40b5dfa8-587f-4530-b020-11a333f7324b,Private room,1,2.0,0
40bf0e29-7cf8-49c5-8b50-0cb6e3953348,Private room,5,3.0,1
40c86b27-29ff-476d-9191-f7d0e4e52578,Private room,2,1.0,51
40d3e37c-e4ce-4659-b3af-3623f6ef7542,Entire home/apt,2,2.0,0
40d4daf8-90a1-4248-b2a1-93393fa78bb1,Entire home/apt,4,1.0,0
40e5c6fb-432a-4612-aafd-4a8ab5be7437,Entire home/apt,2,1.0,2
40fb888e-b70c-4fb5-8e41-426c09432043,Private room,1,,3
410017d3-fa22-4500-a08a-176a801817f8,Private room,1,1.0,3
4103bc1f-518c-4d0f-ad4f-d1a42199f967,Entire home/apt,2,1.0,1
4107d6f7-a06b-4961-a825-2a872c1aac9c,Private room,2,2.0,0
410de0a4-fe10-4619-8d63-97b3678b951c,Entire home/apt,2,1.0,0
4117d6de-dda4-4c2f-9bf5-6da4f2c299ee,Entire home/apt,2,1.0,101
411b57db-b701-42f8-ab53-c0e6a0b3cc14,Entire home/apt,2,1.0,4
411e40f0-0430-4233-ad51-d7d4957584a6,Private room,1,2.0,0
412490d5-d4fc-4fb7-ad2d-c52d746d7a6b,Private room,8,2.0,1
412fcbd7-4164-498d-b092-ea8b764673db,Entire home/apt,6,3.0,0
4132fe4c-e17f-462f-aba5-607da52d01cb,Entire home/apt,4,1.0,1
41485b3e-0b86-486f-a7d5-dcefea682634,Private room,2,0.5,122
4155d9d7-a8c6-4ba6-9556-2ff2717d0686,Entire home/apt,4,1.0,130
415d40c0-f927-440a-ae5a-6112bbd170e4,Entire home/apt,2,1.0,69
41678993-b967-4457-b41c-fa8e56e87672,Entire home/apt,4,1.0,0
416d7692-1022-43d4-9934-d6e5b0a1463c,Private room,2,1.0,14
417410ad-be2a-4c32-b041-d45927fea188,Private room,2,2.0,0
41819e1d-f5b5-4126-9ef7-577b24799868,Entire home/apt,2,1.0,90
41851ea1-837d-4bbb-8e54-2c2d68971cf1,Private room,2,2.0,1
419a1794-5cac-47be-b26f-ec5caa38d2b2,Entire home/apt,6,1.5,9
41b8fed5-f95c-43da-9efe-425404d83fd1,Entire home/apt,10,2.0,10
41bf953c-3646-4d0d-aa78-59f014a3edb4,Entire home/apt,4,1.0,37
41c17ff3-7a36-48ce-ab98-3476e3405423,Entire home/apt,3,1.0,14
41c96fca-53fe-4f65-954a-00096385b4f6,Entire home/apt,3,1.0,4
41d0339e-891b-49de-92b6-3e8f5856299c,Entire home/apt,3,1.0,41
41ed79e3-29ed-4846-889c-fdeb77e50799,Entire home/apt,3,1.0,28
41edc370-88e6-4443-b908-17f80f3c2a0d,Entire home/apt,2,1.0,5
41f24755-d85d-4b72-8790-adbcf23eb95a,Private room,2,1.5,3
41f57b5c-94e7-4f95-aedc-96976319242b,Private room,2,1.0,0
4206a24a-4f79-4bf4-be78-d77eee115ca1,Entire home/apt,9,4.5,1
42326c09-50d0-4fcc-be28-6db2f08d29e2,Private room,2,1.0,16
423e0ba0-ea97-407b-b5f0-43096ca77bf7,Entire home/apt,4,1.0,0
4247e6e9-a692-44e9-8be0-81854133607f,Entire home/apt,5,2.0,0
4251b28e-3005-48fd-9db5-5e0543cfdbba,Private room,1,1.0,0
425a6133-2983-4448-9f83-9664dbad03a2,Entire home/apt,2,1.0,1
425bfd3e-0ae0-4008-bb11-f1a520c16025,Entire home/apt,6,1.0,1
4270d7b0-08fd-4e1c-a0ac-47709dc3318a,Entire home/apt,3,1.0,27
428a3c8b-da9f-488a-bdf5-009a4ab2d956,Private room,2,1.0,0
42e0fbe0-8527-4963-9aaf-94dd92131b9b,Entire home/apt,3,1.0,92
42e4e4db-0e8e-48cb-a419-5340ebb9ef3e,Private room,2,2.0,2
42eca597-64fd-4efc-b436-d88859e31794,Private room,2,1.0,16
432f80d0-41ba-42f9-a5f0-e0cb29d58eb1,Entire home/apt,8,3.0,25
434b81b8-6403-4c80-8421-6e32b992a2d9,Entire home/apt,4,1.0,2
434c697c-5ace-49b0-8a20-4061bd4e21d9,Private room,2,1.0,66
43601c59-3fbc-4f2e-bd57-2e5f782baed1,Shared room,5,,0
4364e9d2-ce3b-4ced-9ed0-56541749494d,Private room,2,1.0,25
438d3055-7d5a-40b5-afed-dd1244179f94,Entire home/apt,2,1.5,2
439db406-71aa-484d-8a8b-e1efcbff30c6,Private room,2,,0
43a26154-7272-46ce-bef8-1857a72a4913,Entire home/apt,3,1.0,0
43a53b5f-1c6a-4d38-9295-c2e8a9daa850,Private room,2,2.0,1
43bc55f9-8d03-4e94-9cdb-8cfc38c76230,Private room,1,1.0,3
43bf14f7-af53-4879-8bad-2cd56c758a1d,Private room,1,,0
43ccf873-b587-4dc2-a7f8-e33a8ccf0121,Entire home/apt,4,1.0,1
43d98596-dece-4493-936e-e411a4b3203c,Entire home/apt,2,1.0,0
43f14cd1-41b7-4df3-b53c-319a54199b1b,Private room,1,1.0,2
4402a53e-c0e3-4eb9-9823-b7d14d516271,Private room,2,2.0,3
441e9eef-4ea2-44d1-b4d3-8dacf943f0e8,Private room,2,1.0,0
442dbc6f-f582-4702-83c2-5e57418fda13,Private room,2,1.0,23
4439807f-83e8-4169-8d27-b1061a8b2699,Entire home/apt,3,1.0,4
44414426-d2ec-4181-83a8-05b36718aeda,Private room,4,1.0,0
444c3774-f37b-44d1-8eda-d4c64d5a4a9f,Private room,1,1.0,0
444f6b25-1cb1-4f81-b857-39717cedcc6b,Entire home/apt,4,1.0,1
445f8a59-3b92-4c72-95dc-f5b78c56964c,Private room,7,2.0,0
4468a71c-e4cd-4cd8-a71b-5ee1fe39bd08,Private room,1,1.0,2
446ab897-0115-4e4e-80e8-c517c99d8bd8,Entire home/apt,2,1.0,3
4473801e-836d-43e4-9e4f-7c0f4f427883,Private room,1,1.0,6
447e8dc6-0062-4cbd-a487-250ca279a4c5,Private room,2,1.0,3
44a4a597-2feb-4300-b92e-3d24f0ecd892,Private room,1,,0
44b677e7-947d-4162-84fe-8d56edfc18ad,Private room,1,1.5,0
44bb9f79-f86f-4681-9d45-4d02ed089409,Private room,2,,0
44bcecc3-60ac-4ef5-9933-26cf31055e59,Entire home/apt,6,1.0,3
44bcf249-5574-4895-bed4-91c6cecb1d05,Entire home/apt,2,1.0,1
44c8c2c4-ec99-4f6e-aadb-d4ff7b561030,Entire home/apt,6,1.0,44
44d2fb32-bccb-4e9c-b964-559e026666e1,Entire home/apt,4,1.0,3
44d49d1f-da25-4c12-904d-20d98f73fe8d,Private room,1,1.0,0
44f03316-de1c-453a-a328-9f5c63203caf,Private room,1,1.0,0
44f0e3f3-82d3-4c32-95f2-49b9419c619d,Entire home/apt,3,1.0,2
451aabb0-ec5a-4247-aae0-46927a509976,Entire home/apt,3,1.0,9
45248a73-9ee2-48bf-b728-a545c951aaa9,Entire home/apt,9,3.0,2
452680b9-f3f9-4ed2-9fc1-3a2fe2eaacc3,Private room,1,2.0,0
452b8ac2-64ec-467f-bfd4-e0cd4b92128e,Private room,2,1.0,11
45366dc5-3607-422f-aadf-1ef1308ecce1,Entire home/apt,2,1.0,0
4545e492-3f18-461f-884c-cf99f00a63cf,Private room,2,1.0,13
454c4fc9-479a-431e-aca6-2d930ba54299,Entire home/apt,2,1.0,1
45534f97-b1fa-436b-8ad1-31a747e5949e,Private room,2,2.0,1
4553a912-0520-4f97-bbbf-ec390fcfaae4,Private room,1,1.0,0
458becde-7e42-4242-aa38-a0ce741c8871,Entire home/apt,4,1.0,95
458f7003-1643-4c98-af3f-aeae03a67d7e,Entire home/apt,2,1.0,0
459915a0-91d9-4c47-bc73-3da64213bedd,Private room,1,1.5,1
45bd068d-9e0b-43bf-80f3-7482936753a7,Entire home/apt,2,1.0,3
45bf1399-678a-43b9-a0fe-abd867a3cd83,Private room,1,2.0,0
45f625c5-5253-40b3-8c20-d8d58ce556f8,Entire home/apt,3,1.0,16
45fa9eb1-48d4-4f65-91dc-fdbf2e8c06bc,Entire home/apt,4,1.0,6
46113b4e-40ea-48c5-8893-f6dd00645b3d,Private room,3,,0
4622ab5d-5da9-450b-b12a-63af56d56320,Entire home/apt,3,1.0,0
4633ca50-cb6c-4166-8169-0dc85e26e91f,Entire home/apt,2,1.0,1
463e1da4-fa18-4345-a502-98c8a73f51ea,Entire home/apt,3,2.0,14
4641407a-13a0-4f1b-867a-69927a5bc105,Private room,1,,1
4662b760-f32a-4c26-afaf-6e7723c83227,Private room,1,2.0,0
466df272-5e5d-4da8-a8bc-6d49177bda1e,Private room,1,2.0,1
46707f45-d1fe-4f04-aed9-007ad7df93fb,Private room,1,4.0,0
4678a546-7b7a-4750-bfd0-19bf107727d6,Entire home/apt,2,,8
4679bb65-713c-4090-81e3-9077f7d3c242,Entire home/apt,4,1.0,0
467ff14a-f7f1-4d20-bf3a-ad73d75d8ca9,Private room,5,2.0,2
4687c9ed-1d99-4434-8352-f5fb66f7d8a4,Entire home/apt,2,1.0,35
4691595d-da9f-4265-bebd-9f9a1ad35d48,Entire home/apt,6,1.0,0
46925e20-02b4-4ff8-bcc1-b4c1a0102c03,Private room,1,,0
46ab62ae-a95c-4478-9395-08065a8b0ed9,Private room,2,1.0,0
46ae12af-217c-4416-a06c-a6642192864c,Entire home/apt,4,1.0,1
46c07715-8cb0-48da-a16e-317a207438e1,Private room,2,,0
46cb8b6b-9ce9-4fc9-8bb7-106f25045c31,Private room,1,5.0,2
46d2f42a-0beb-4079-acda-3539b4ac4868,Private room,1,2.0,0
46de4f81-eb0c-41bf-9abc-9e0494af74ed,Private room,2,3.0,44
46f09fbb-849d-4e63-b1b0-1ce8ca4d3806,Private room,2,1.0,6
46fbefcc-26d8-406f-b1e8-021ec165e82a,Private room,4,1.0,47
4709f74b-aec7-477b-97c1-cb742e95d487,Entire home/apt,3,1.0,17
470b2bee-1193-4207-b353-a0039907b2e0,Private room,4,1.0,0
470b8632-113e-4dac-9c8b-2079be5429a3,Private room,1,3.0,0
470d65fa-29ca-41eb-b2bd-b8e49fea20de,Entire home/apt,4,1.0,7
47195494-b9ea-49e3-beb5-b8025eac8d1c,Entire home/apt,4,1.0,1
47241f37-3db0-4c09-9aab-4bcbb074717c,Entire home/apt,3,1.0,115
4725320f-8587-4743-be6e-ccd0aadcc114,Entire home/apt,4,1.0,3
4726ece7-4710-49cc-a988-6837329cb040,Private room,1,1.0,0
472ffeea-9e72-469a-841d-63fa49b099f0,Entire home/apt,1,1.0,0
47346ec4-7315-4490-a85c-bd16dae26f59,Entire home/apt,4,1.0,9
4741d35c-623c-4b2e-8d32-3a93773633fc,Entire home/apt,4,1.0,2
47477594-3c1a-48a3-9f7c-11a3f77acd4e,Entire home/apt,4,1.0,79
475f5807-1f65-4521-ac5a-0c2eb67bdeb0,Entire home/apt,8,2.0,93
47663d69-e430-4398-a32f-d35a75af83ed,Entire home/apt,3,1.0,0
476c99e8-26f4-419b-b184-5db7653d1917,Private room,2,1.0,6
477044c9-c7d6-4ab4-ab36-caa390406099,Entire home/apt,3,1.0,0
47799752-8517-4a8b-b713-6a46f025b37a,Private room,2,,2
477ea449-5ab5-4ae1-bddf-a5905712ee5f,Private room,4,1.0,52
4786ec3b-5a65-4de0-a780-27aaf6efe71e,Private room,2,1.0,7
478ea5bf-7913-4837-b0a1-feac1ba62071,Entire home/apt,4,1.0,20
478f863e-b79e-4a64-9ba3-67c73c822e33,Private room,2,1.0,1
478facd4-afef-419e-8080-82bbb8335af6,Entire home/apt,4,1.0,47
47aa4186-8029-430c-89f5-088fa5c25169,Private room,2,1.0,0
47afbf17-239a-4733-9716-6d36b4dc71b6,Entire home/apt,6,2.0,14
47ba9fda-716e-4844-b690-6078d91a946d,Entire home/apt,6,1.0,1
47bb6002-7719-48f0-90da-85f996d39f51,Private room,1,1.0,1
47bd531c-2ec6-4156-97c9-97b7526e22a8,Entire home/apt,8,1.0,29
47c502d8-a185-4cc1-aed7-777569b7bd68,Private room,4,2.0,1
47dae9b0-2f90-4fee-bd00-d2d42613f450,Private room,1,2.0,0
47ddd9cc-5e77-4006-9ce9-4be1f6483b91,Entire home/apt,6,1.0,68
47e43976-1a54-4233-b5db-40181a9e1f24,Entire home/apt,4,1.0,0
47e6fafd-c7ba-49ae-bde4-545a40479ae5,Entire home/apt,3,1.0,2
47ed1945-1cef-4907-ab01-3d08f8ccebd7,Entire home/apt,2,1.0,1
48033fd0-5bf2-4251-bf03-27a67f7b64a9,Private room,4,2.0,0
4805bbae-91fc-4275-8398-dd60a269c24c,Entire home/apt,6,2.0,37
48071ef5-7b57-459a-aa70-007e58916085,Entire home/apt,4,1.0,3
4808bb09-44e8-4e60-a5ac-046180bf5367,Entire home/apt,7,2.0,2
4809e54e-5ab7-4a76-9986-82e642e31f8d,Entire home/apt,4,2.0,0
481e35d6-3dee-4432-83b5-5f63a3bf461b,Private room,2,3.0,1
482bca5d-984b-41d4-96f0-4d4d0be421f7,Private room,1,2.0,22
482d6018-5f9e-4413-92cf-c49dc235f86f,Private room,2,1.0,7
483aaf88-de87-413f-871f-6241c5a5efde,Entire home/apt,3,1.0,0
4840fd90-fcea-4ec0-8ff2-5adc875536f5,Private room,1,1.0,0
484b1525-0faf-499a-a587-f9ec9ab31fd6,Entire home/apt,4,1.0,5
484d0520-988f-4b12-b32c-14ebfc622c27,Entire home/apt,3,1.0,121
485e0f9d-a475-44f6-bbab-aad02dafeef9,Private room,2,,0
485f2a7a-1697-4a17-bb60-d40ba31d2e9f,Entire home/apt,4,1.0,97
486a15d5-f053-4ead-99b3-e03d3ecc6fde,Entire home/apt,3,1.0,1
4872da5a-01e1-4e84-8f36-db01221b65dd,Entire home/apt,6,2.0,0
48747bb9-ebc9-4ced-abd7-c765d44d289f,Private room,1,1.0,0
487b6d9d-eed9-4bdf-ac6c-b2b2b707f43f,Entire home/apt,4,1.0,6
48886410-c692-442b-b6b3-bd581ded58a8,Entire home/apt,2,1.0,65
4893842e-b988-413c-9a59-5c5fcdf68933,Entire home/apt,4,1.0,59
48963aff-7c13-4747-90e8-edc236d4a014,Entire home/apt,2,1.0,0
48aae70e-20f8-456d-a703-31eed2bb90c9,Entire home/apt,6,,0
48c95e7d-3ba8-4d1c-b50c-881671af7e0d,Private room,2,1.0,0
48d7b056-5f2a-4dd4-8849-457c216f2003,Entire home/apt,3,1.0,66
48ea466c-ea30-4324-b13e-9f04e14388c9,Entire home/apt,4,1.0,1
490fe716-94bd-413f-a25c-94c48733055f,Entire home/apt,6,1.0,0
4930c590-699c-4605-bbec-32dcd6e2d83b,Entire home/apt,5,1.0,196
4953bea0-02b3-4e3f-80ed-7eda131cb52b,Shared room,8,,4
495b5c4f-7470-4a44-954f-cab1a840fb7d,Entire home/apt,5,2.0,2
496ad96f-964b-4660-bdb5-c4670b536158,Entire home/apt,3,1.0,26
49916151-2e40-4666-a19b-a04754f4d703,Entire home/apt,4,,4
49b5389b-c7e6-4692-985e-a01a8378392d,Entire home/apt,3,1.0,21
49c69cf7-a322-4543-85e9-55982c9c9536,Private room,2,1.0,0
49eeb131-aad4-43a0-ab5f-68e603457371,Private room,2,1.0,39
49ef637a-497f-4b46-8684-d313dbda1db7,Private room,1,1.0,1
49f32cf4-c2f1-4604-8571-f4a2d216b482,Entire home/apt,4,1.0,44
49f421d6-6b34-4e96-aeea-5ed1bba78181,Entire home/apt,4,2.0,0
49f8c6b2-12ab-4567-8b5a-5d2d4625bbeb,Private room,2,2.0,0
4a04f3f2-c762-4ca0-993e-51a292d7fc1f,Entire home/apt,2,1.0,0
4a1e85b4-a04f-417c-bc53-20d9f1c8d318,Private room,2,1.0,1
4a324475-4b5d-469d-8afe-9ca2d476993a,Entire home/apt,5,1.0,15
4a3489e2-54d3-4715-95ee-328e084590ff,Entire home/apt,2,1.0,27
4a34eaf2-8322-4b41-bbb1-10ac85552df4,Entire home/apt,6,2.5,9
4a4b87a6-f218-492b-b51f-35a974e51a4a,Entire home/apt,2,1.0,0
4a5a31ab-a990-49f3-9942-891ffcd8dccc,Entire home/apt,2,1.0,24
4a5a97e5-d5a0-4a04-9a55-ef82882c060d,Entire home/apt,3,1.0,1
4a6551d6-912a-4854-834c-3aa1f441416e,Private room,4,2.0,0
4a692438-fceb-4fe5-8fdd-e2566b01f09a,Entire home/apt,2,1.0,0
4a7c1d87-7946-4273-a8dd-a83dc5df838f,Entire home/apt,4,1.0,2
4a8faaa2-abae-4e7f-8366-7e8211df86c9,Entire home/apt,4,3.0,0
4a995d71-dd8b-4b79-acba-9ff6fda34fb9,Entire home/apt,2,1.0,97
4a9f04fc-832e-48ae-b918-1e16ca336e31,Entire home/apt,3,2.0,0
4aae40d2-8145-4d1c-9055-2f97c4e8f3bf,Entire home/apt,4,1.0,0
4ac29ee3-4a3b-43d5-9a8d-a24f6d1d91ad,Entire home/apt,4,1.0,1
4ac491ed-15e0-4125-bc61-723e29e464b5,Private room,2,1.0,38
4ad70c55-484c-4729-991d-569393b9bba2,Entire home/apt,4,2.0,3
4ad7215e-16d9-458e-86e2-8d89be9bd927,Private room,2,1.0,0
4ad889af-810b-4462-a0f8-5c9081303e38,Entire home/apt,3,,2
4add4ce4-1383-4877-8d37-61c2160c5144,Entire home/apt,6,2.0,1
4adde34b-b775-432d-8f76-5a6a87e82dd0,Entire home/apt,5,,0
4adf07e6-17d0-47bc-9d75-193f022a1890,Private room,2,1.0,0
4af89395-0fc0-4245-a022-c0b5854cd947,Private room,4,1.0,7
4b047d49-8e38-4b07-96d7-539d569f3981,Entire home/apt,2,1.0,2
4b211859-fbbc-434e-aa10-f79e255ad5b4,Private room,2,1.0,0
4b2757d9-1f5a-4782-ab33-6d285aaceff2,Entire home/apt,3,1.0,3
4b3f91b4-358d-424b-aadd-56f7d550424a,Entire home/apt,4,1.0,2
4b40de58-7a6f-4a62-88e2-a6769554ce6d,Entire home/apt,10,4.0,3
4b45a70c-288d-4d22-b22c-5863e951ba2e,Entire home/apt,6,2.0,8
4b4d8661-1c61-4e83-a115-c54f28a4868e,Entire home/apt,3,,0
4b51d1fd-58c3-4650-9f44-f322df493469,Shared room,3,2.0,25
4b671ac2-defe-45f5-997d-3927199850c6,Private room,1,,1
4b725230-53e0-4bc4-b2f1-7d113e9db4db,Private room,6,3.0,0
4b7a144a-b0b2-4749-ad72-cdecd8d37afb,Entire home/apt,5,1.0,62
4b88d9f8-5a42-4e30-aada-ce80d43afaa9,Private room,1,1.0,22
4bb5e60d-1b12-4d1d-b6ce-dcb61249a921,Private room,10,7.0,0
4bb93203-1228-4807-8618-87af6d55461c,Entire home/apt,2,1.0,1
4bbd48cf-73f4-4c68-8a35-caac764a98fb,Entire home/apt,4,1.0,0
4bbdd9a7-f13f-4dfd-bacc-4eb743f75119,Entire home/apt,8,2.0,16
4bbe54a6-efa4-4664-8f75-c4df4ed15f01,Private room,2,1.0,0
4bd66f3d-1a77-4df2-92ec-aec5e18e9cd3,Private room,2,,2
4bdb92dc-8faa-4a54-a36a-681369bf9a1b,Private room,1,1.0,24
4be51a9d-5c46-44fb-afed-c545af3c3240,Entire home/apt,6,,0
4c160a4a-08d2-4967-bcc0-fc36fe75ef72,Entire home/apt,4,1.0,3
4c18415e-fd19-44d8-a658-8f35795e3c81,Entire home/apt,2,1.0,2
4c23bbb1-c996-44cc-83b3-93ec52cffa9e,Private room,2,2.0,0
4c2a9a5f-034d-4460-a58d-b0b61b1abe0d,Private room,2,,0
4c3a144a-5228-4a2e-ac36-7dee9e35c77a,Private room,2,1.5,6
4c425fbb-0ec8-43d4-82d8-112dbae27b59,Entire home/apt,5,,1
4c4f39b6-6844-4962-ae85-4869e5f9e2e4,Entire home/apt,10,3.0,1
4c556b17-f560-403a-87b0-d03ce70ab37d,Entire home/apt,8,2.0,3
4c5d5e88-6f4a-48cb-a05e-0aba6736a27f,Entire home/apt,2,1.0,17
4c5f73e2-9ecf-4d28-a622-6ebdd8b10374,Private room,3,1.0,11
4c662753-01b3-4aa5-9c56-4deec785f77c,Private room,1,1.0,0
4c742854-aa5f-4db0-92c4-8e0311662742,Private room,1,1.0,0
4c76e0ef-8d60-4bac-ad9d-c1b0bc57d5e6,Entire home/apt,4,1.0,3
4c8b2843-33b1-4f24-a86a-94171d291308,Entire home/apt,2,1.0,0
4c97b961-33d1-490e-b033-df3b95af9f96,Private room,2,2.0,0
4caa463d-e215-4742-9e73-af2c2367eacc,Entire home/apt,6,1.0,72
4caf3afb-1b99-47fb-9283-f78c482954d6,Shared room,2,1.0,2
4cba1d7f-4457-4ff3-9ee1-173ff2f2735c,Private room,1,2.0,12
4cbc218d-da74-4bdf-8e76-c7e7d732ef9a,Private room,2,1.0,0
4cbd5e8d-9c7b-4f42-8ab5-612a5fbc2456,Entire home/apt,4,1.0,6
4cc6ba9b-6380-40eb-8dd1-03523fbe95ec,Private room,2,2.0,4
4cd309c9-0c39-4f71-b4d5-572c3c9664cb,Entire home/apt,3,1.0,160
4cd75441-5c41-4a2b-b8fd-bc3a99c200b7,Private room,2,2.5,2
4cd8aee5-9630-4394-9ca7-4b3dcb017db0,Entire home/apt,16,1.0,0
4ce66043-8749-47ae-9845-3b5aabb560fa,Entire home/apt,3,1.0,185
4ceadd05-7cbe-4047-885b-0ec2cf0e974b,Entire home/apt,2,1.0,47
4cfd66e9-f63b-4865-8766-b01af0e7c2fa,Private room,2,1.0,0
4d079bf4-cead-4add-b5fa-0b0d7222f25e,Entire home/apt,4,1.0,0
4d1599d4-97ad-489d-849c-7986ca6e3d58,Private room,1,1.0,0
4d177515-3bf6-4a54-95d4-ec36876d5b8c,Entire home/apt,4,1.0,88
4d211547-43c5-401a-af4c-cc253aea4fc1,Entire home/apt,3,1.0,2
4d228afe-4ea8-47c4-9e9b-7ff6f9b17b5f,Entire home/apt,4,,0
4d310178-2215-461e-99f5-73a7c1ea2b89,Entire home/apt,2,1.0,3
4d403fed-a08e-426c-829f-cf86fe42ec91,Entire home/apt,4,,0
4d5a1848-ec13-4273-b3a8-3535f3264f2b,Entire home/apt,3,1.0,0
4d5e719b-4b6c-419d-90ba-38c591e5d49d,Entire home/apt,4,1.0,16
4d5f5ec0-b136-4a0e-82ca-8273c98fc937,Entire home/apt,2,1.0,134
4d66a52c-a7b3-4581-8094-096677dd01ee,Entire home/apt,4,1.0,9
4d66faa1-b3e3-4a50-9f7f-46e09b847e53,Private room,6,2.0,25
4d77fea2-90f1-4302-b803-bd9f8db14ae2,Entire home/apt,3,1.0,69
4d8bfade-2ccc-47ae-9b19-cb84bdc65857,Entire home/apt,2,,0
4d9b94bb-4fe5-4c6f-9586-31c802e7568f,Private room,5,2.0,0
4db14be7-805b-4325-a408-2731bd28b822,Private room,8,,0
4db998b0-5dbb-4581-9ff1-b8aa99669a84,Private room,2,1.0,2
4dbfaa53-ec0d-470e-a819-287d3cc36750,Entire home/apt,4,1.0,0
4dbff70b-5d28-41bd-84e6-e2412309c021,Entire home/apt,2,1.0,0
4dc3f6b8-f21b-44b8-8f51-b726dea873b1,Entire home/apt,6,2.0,2
4dcefc03-e977-4a00-89b9-0f5a40695ab7,Private room,2,1.0,22
4dd482bf-a5f2-478a-bfca-cfd2783fa36a,Private room,3,1.0,20
4de11dba-0fbd-4890-924f-6dedd28a1bac,Private room,2,1.0,3
4deeb033-183e-437c-b94c-851ffee8cec8,Private room,2,1.0,78
4deeb5f9-e3c4-4c5c-b3f8-7e64cfb26978,Entire home/apt,5,,4
4df05d18-6ac1-45a5-970c-66c7e0431303,Private room,1,1.0,0
4dfa7e60-f1e0-4613-ab8f-8839007ec20c,Private room,6,,0
4dff539b-7e6b-4772-8c09-5f8c557738e0,Private room,2,1.0,32
4e13c0e9-5ea6-4e58-bb39-0b791e41b12c,Private room,2,1.0,40
