id_user_anon,dim_language,dim_country,ts_first_verified
cbf04fb2-5d1a-4f45-b4a9-922080f50ab9,de,CH,-unknown-
cdd09812-5a4a-4c94-a6c8-25fe0525f80c,fr,CA,2013-11-16 08:41:56
1cdf6ee1-d50f-47fd-b778-c6100793e967,es,MX,-unknown-
fca96ce7-314a-40b4-ad50-f141aa9e50a7,en,US,-unknown-
dbb9bb57-81c2-45a0-a3dc-f9981b7eb2d6,en,AU,2013-11-16 08:43:24
6d534de3-dbc6-4993-a20f-ca1a94c90f74,es,ES,-unknown-
3e05825d-e8f9-4cec-afac-d9eb4c4aaebd,de,FR,-unknown-
6a414031-6259-4ac5-a494-04574c0d938f,de,DE,-unknown-
cae19dbe-a74a-487c-a2bc-419d67bf012f,de,CH,-unknown-
11c2ea79-f97a-467c-b4fd-7205e0fc8c79,es,ES,-unknown-
732888ac-e357-4423-9cb5-f2cfbf4640f0,es,ES,-unknown-
db509cd6-b0a4-4506-97f3-9fc35490d5ac,es,ES,-unknown-
c715dbd9-2172-4fc0-b941-1b598bee9839,es,ES,-unknown-
5eac1510-685a-4d9e-ac31-2f4749f5f17d,es,ES,-unknown-
8c956513-1f3c-4b64-b8ce-3b88c96be279,en,AU,-unknown-
1a549141-144f-403f-80f7-c4310c89ae85,en,US,2013-11-16 08:46:58
bf7a0967-ce34-4cfc-8954-623c42c028ab,ru,RU,2014-11-04 05:14:16
237d9f04-4073-4c6f-a54a-2c6dd320eae3,es,ES,-unknown-
c5048282-6741-409f-9436-e9384b583961,es,ES,2013-11-16 08:47:41
5a9a5817-87ed-4665-ab3b-f74e3763cf9c,pt,BR,-unknown-
e59f05b9-694f-420b-8fc0-f51b11dd5c9b,en,US,2013-10-17 10:23:11
d491bd54-9d86-4b07-803f-d83f74e5bc62,es,ES,2013-11-16 08:47:58
b578a755-d805-4b9f-be7d-281d1a042c7a,en,ES,2013-11-16 08:48:13
3ed6c277-8fa7-4611-b581-6236881b976e,en,US,-unknown-
fa49bec1-1d6a-4fb5-aa09-9edc0fa75732,en,US,2013-11-16 08:49:16
f2767c75-c4bf-41fe-bef0-ba8a8af9233c,en,US,-unknown-
498ce074-a727-40a4-81b6-d899e46c45ca,en,US,-unknown-
6d76ecad-1ece-4d23-912e-a67dd100240f,en,US,2013-10-26 14:52:02
69008a55-0210-43d7-ab78-034b69ed9a71,en,US,2014-08-08 06:43:28
9158e274-b95a-47ee-99b3-b67ad984c836,ru,RU,-unknown-
867b1d93-ab2b-4a94-8d1e-ccadc87a4dbf,en,IN,-unknown-
752f4261-6efe-4260-b9be-19d6e61056a9,es,ES,-unknown-
61db0de6-6851-479a-9e3d-7193a00a1d27,en,GB,-unknown-
5cdb8f0c-d961-4b68-b7a4-593a47b04b16,es,ES,-unknown-
03e3c3dc-d2ad-45b0-9be8-10e90a51ecf1,ru,RU,-unknown-
5e3ccdc4-089e-4d85-b3e0-a9712f587309,es,ES,2013-12-26 12:19:46
aa172253-b465-46d0-af39-633476619f94,en,MY,-unknown-
e7e00069-92f3-4a6c-968c-488d8493ff42,es,PH,-unknown-
a7685fa3-59af-491e-8903-25aecb8a5ff9,es,ES,-unknown-
748e6da9-3a55-4d62-bfaa-374353bbe356,de,CH,-unknown-
3fe68dfb-29d8-4eab-a23b-fa4c6b39062e,pt,LT,-unknown-
6d9815a4-7b6b-4ae9-97eb-7d18d1ed6a80,en,GB,-unknown-
6aee55b0-fa04-49ac-bd8d-97c364667443,de,DE,-unknown-
b1fa1254-b31b-4f12-a3b4-189e3b918041,en,US,-unknown-
ab5ee2f1-4453-40dd-b2b1-eabff4ea6eae,es,ES,-unknown-
8845cf3d-8a96-4e2b-98d0-087162bc86d6,es,ES,-unknown-
285ab0d3-8b1a-4a4e-9e04-9ed2b7c1043f,en,US,2013-10-18 09:04:08
b3c01361-d802-4755-a71b-f45608d37260,es,ES,-unknown-
2fde2eb8-568f-4f00-80e6-dfac4b2a98ec,es,ES,-unknown-
b2c0cf3a-556a-4b30-8f8d-2811829215b1,es,ES,-unknown-
2c875f2e-c39d-40af-b33b-47476a2a9db9,fr,FR,2013-11-16 09:02:25
a3f6fe6a-2353-4411-b9ca-55978ad30e24,en,US,-unknown-
7886eb14-6a77-4fc1-a8c9-bf4606f189cc,fr,FR,-unknown-
037deb1e-e103-46f7-b09a-de83cacbfc30,en,US,-unknown-
b76ed318-411e-4e92-8fa9-fa6766f51d65,en,GB,-unknown-
a57224e5-d680-4d1c-b0ea-ed305f1e24ed,es,DE,-unknown-
d160b398-38dd-4981-a4ef-00f89f1ed551,en,CA,-unknown-
b269a98c-9926-4fe1-a684-a641588125bf,es,ES,-unknown-
58790891-1f7d-4d1c-9193-ba817d107001,pl,DE,-unknown-
989f5cc1-421d-4aa1-987d-fd6400d1faea,nl,NL,-unknown-
50ada5d5-4d8c-46cb-8a25-f237e6512cde,de,GB,-unknown-
70909328-d6fd-4d98-9080-9e286bdf6e15,es,ES,2013-10-28 11:52:11
c39d36ad-71f8-4b8a-9f10-38cb79935014,en,AU,2013-11-16 09:08:45
a364d9ff-57f8-4b95-8322-cbedad829063,es,ES,2013-11-16 09:08:24
667ce13c-5e9d-4d3b-aced-4dc877fa801a,es,ES,-unknown-
3f5031b1-ea75-406e-bef3-3c413becce86,fr,FR,-unknown-
5afc7a49-6f0b-484b-95a2-1d6d246328df,en,US,2013-11-16 09:09:13
b34dc533-8b63-40cd-a2cd-1e00596728ce,en,ES,2013-11-16 09:09:12
9c135565-55c8-4f20-acd6-2289171b25bf,en,US,-unknown-
d68cff38-4d52-482a-b37b-bc340d38d5d7,en,US,-unknown-
891c7fdd-283a-44a1-986c-13a7742a8ed8,en,AT,-unknown-
07a0fd0d-6f28-4951-ae3e-622311772338,en,BE,-unknown-
790f3728-755d-44b0-a990-6f0aac7c045e,es,CO,-unknown-
f9a310b4-f607-4268-9088-4836ffdcaba7,pt,BR,-unknown-
47a39c8b-f4ad-4997-a5a0-8f1efcae46e9,en,SG,-unknown-
fbe09191-f7ef-41e5-b4d1-2a4c62084f60,es,ES,2014-08-11 18:11:02
5cb00b12-7263-43b2-be80-935acb644f76,fr,CA,2013-11-16 09:15:36
16e84fce-1035-4566-945d-e9a2e349ff16,en,ES,-unknown-
47f48500-ff51-4ae4-91ed-5ebf95c7b8b9,es,ES,-unknown-
d5a4b3ad-b0b2-4792-959e-8153a40e9589,en,US,-unknown-
4110082e-7d88-44fa-9c2f-a29592ed9b10,en,GB,-unknown-
0718c9db-9b7c-4b11-a427-7bd9e73efee9,en,US,-unknown-
1ac36557-f468-4e33-bce3-5072754ee5be,ru,RU,2013-10-26 16:27:07
3b08269c-b2bd-4e07-85f9-9ce94bcc286c,es,UY,-unknown-
f891636f-e20a-42e2-bfb6-e530a9c62d4c,en,GB,2014-10-15 12:52:50
bc7d8ebf-51cd-42fd-b4c4-b67ff988941e,de,DE,-unknown-
0de53d30-d891-461f-ac3d-9f5f4332ec09,es,ES,-unknown-
2df89437-e212-4fc1-96ab-58bd64d40b35,en,PR,-unknown-
be655f37-2bae-46ae-87fa-63064924955a,en,US,-unknown-
2724ed3b-09df-4668-8fa1-82f977d265c9,es,ES,-unknown-
03c7ac34-1d45-41db-8351-783f809b39c0,en,AU,2013-11-16 09:22:40
5e4be8ce-24c5-42e1-b0ad-46769b97e907,es,VE,-unknown-
3b98f3c4-9a91-4b65-b1b2-9616f31cb056,es,ES,-unknown-
b8c9fc21-b7e0-4352-acab-f94010f4ea46,ru,RU,-unknown-
34d16704-1518-4f2f-97f1-d590ba542067,en,IL,-unknown-
de216ee7-b3e9-4775-b2b3-2b012fc58f93,es,ES,-unknown-
263854bd-c603-4990-93b1-7271b7007f49,es,ES,2013-11-16 09:25:58
1d3f2e42-7c2d-45df-bd57-5827d0994b06,es,ES,-unknown-
3ed72428-3ddf-43e8-8db8-e3f6527dc1aa,es,ES,-unknown-
65afe688-7d6f-4c57-b2bd-cc79fc4a2912,es,MX,-unknown-
a7ff946d-3b96-4f24-a97d-99d0332666fb,es,ES,-unknown-
89268355-6635-4dff-bc80-45911cf6a938,en,ES,-unknown-
75ed9bc4-4799-4c64-98f3-795cccc6b19e,pt,ES,-unknown-
b81122ff-4699-48dc-a255-35ae1e9ede37,en,CA,-unknown-
5fd07e85-4cc5-4190-8719-d649697635c6,nl,BE,-unknown-
c03520e9-52a1-4820-a42c-8755b63d322e,es,US,-unknown-
41ca430f-2ada-4bc5-9d52-4f2ec314dc4f,es,ES,-unknown-
a32c55b9-fe2f-46fe-9d2e-53906dfa12c2,en,CA,-unknown-
19321d1f-c3f8-46a6-be40-ad5c2dd2fee9,es,ES,-unknown-
19baec75-70ac-47a8-8add-a1b7c9fda66b,en,AU,2013-10-14 11:53:53
db43ae91-9ec4-4c76-97d2-dbeb04bbb1bb,en,AU,-unknown-
ab2f5739-44f9-4018-bfa2-367cdb33315d,en,IL,-unknown-
cbb5cd8e-6cb3-4594-ab88-8f8f7635316b,en,ES,2013-11-16 09:35:17
ed2f777e-5a1f-4fc1-a567-cb26050c48b0,fr,CH,-unknown-
a07a0836-7a43-41d9-a539-eb833ddce9a9,zh,HK,2013-11-16 09:35:40
e83a0df6-bc22-4133-9760-ff018e062dfe,es,ES,-unknown-
4035bfdb-50f7-414a-b94e-892b90998d44,es,ES,-unknown-
ee0589b1-7e5b-46c2-982e-7dbb1cc8e32e,en,US,-unknown-
86fb9871-9767-46b9-8447-a8c2561e2d2b,pt,BR,-unknown-
5ea63dd1-840f-46ba-ba1e-d14cbc236af4,es,ES,-unknown-
e0171d17-1ccb-461a-82b8-65013e486c6a,en,US,-unknown-
50d15443-38a4-451b-beeb-a245d353c163,es,ES,-unknown-
0142df5c-d597-4264-8822-0fbb9ca5aa95,fr,FR,2013-11-16 09:39:16
9cad4397-55a8-49d3-a4bb-d6d79bd73c54,en,US,2013-11-16 09:39:28
1f63087b-25b9-4d90-9bcc-c55df4b7047b,fr,LU,-unknown-
824e545d-7dae-43c0-911c-01126bfd073d,en,ES,2013-11-16 09:39:50
99ef1831-ab59-435f-9414-56d327575fbb,en,US,2013-11-16 09:39:59
e87dacb9-9033-47f6-83ab-eded4f7b772d,es,ES,-unknown-
ecc2ec52-4759-4c18-b604-2070daf3b6e7,es,ES,-unknown-
1867a763-702f-4fde-906c-fca093cdb941,es,ES,-unknown-
5c32d601-ed1f-43d9-8173-500f7217c5ae,en,US,2014-05-22 02:59:20
f71cd849-4ab4-449f-957d-03d6ae65c5e2,en,US,2013-10-29 15:57:36
714cf7c4-2ce3-4caa-8782-2da37d434994,en,AU,-unknown-
2df0f60f-e79a-409d-9af6-2375ae49af0b,es,ES,-unknown-
83e51c41-74f8-4ba1-8071-be934171c662,de,DE,-unknown-
8fcbc97b-318f-46c6-84b0-6cd28eb6ab6f,es,ES,-unknown-
483cd6a4-d0c7-4606-8e7d-f48f390ac316,fr,FR,2014-07-15 15:02:02
55c403c1-798f-4c07-9506-1a975b0a4c02,pt,PT,-unknown-
8aabb650-6efb-4115-b257-a75a2ccc02d5,fr,FR,-unknown-
44b96581-e23b-41c8-a0e2-2929b19dd94b,es,ES,-unknown-
92315a3c-ca2f-40a9-9d3c-4983cfd63f45,en,ES,-unknown-
4bd5c5ef-aead-49f3-b1b3-49d12ed0b6da,es,ES,-unknown-
957a734c-a679-4154-80d6-a2bebdc1b103,es,ES,-unknown-
8d99825c-3f93-4d3a-96fb-231e1c7d0e04,no,NO,-unknown-
0bd1789c-340f-466d-aa7b-6be9a469a601,es,AR,-unknown-
e53362c5-f8e2-4000-bc58-500e9a2fc800,ru,RU,-unknown-
831dca44-0efd-4589-b32f-78a34423a944,en,US,2013-11-16 09:48:46
e6cd9f00-7e09-4963-a94e-db82ecb5dc4f,en,CA,2013-11-16 09:49:06
de7ec484-cd7c-4b62-8435-31602901e1cc,de,DE,-unknown-
b6c83c36-1b32-47f8-ad40-ea219b9c665c,es,ES,-unknown-
38be580a-f786-481e-89ab-300732d13a60,es,PY,-unknown-
ccfce3e4-4fd8-477c-b256-5a39c7f02510,en,US,2014-08-31 02:51:59
6c25c714-bd4c-4ee4-a3bd-757657dad07c,en,CA,2013-10-30 11:07:05
2825e708-ebad-4fb0-bc47-e6c6dac0b7be,en,US,2014-09-01 19:18:15
85026d82-7e2a-4bc2-8b00-42e43b5a2800,es,ES,2014-11-01 09:08:20
3dba5b6e-36b6-41c0-9dc0-31ef3472b88f,hu,HU,-unknown-
7f61030e-5bfe-4946-8728-8180b2e70642,de,AT,-unknown-
be868174-2d08-43d1-8e74-001900774123,es,ES,-unknown-
2b48b3dc-b849-474f-ae1d-9608598904ce,es,ES,2013-11-16 09:54:01
2a260b66-3436-478a-9aeb-a0a8e20a196a,es,ES,-unknown-
9a3b975b-1448-4cf6-bb7a-cdfb00ff9099,es,ES,-unknown-
beb264eb-bec2-4ddb-8ffc-aaca7d7e28fc,en,US,-unknown-
faa0cda8-8a50-4efd-8b0b-d7cb16837397,fr,FR,-unknown-
d10b9999-f66d-47f3-8071-6d97ae383e7e,fr,FR,-unknown-
b6b090f2-5f16-41d4-9312-15139799b90e,en,US,-unknown-
e8147350-1390-40c6-86da-a5aae989c919,es,MX,-unknown-
d73020df-0396-4bf7-84f7-f5d610212635,es,ES,-unknown-
2141c5fe-d8dc-4571-b48d-c37f114c5615,es,ES,-unknown-
95625c37-ed43-42d9-ac98-78036f7cb3f9,en,US,2013-11-16 09:57:27
91639baf-dbe1-463d-b0ad-68f1e6e95d32,en,NZ,-unknown-
db278f51-5828-4912-9760-681c926c56a0,en,US,-unknown-
6eaa0a19-8528-4ebb-b5e2-7e5b8ed16a7c,en,IL,-unknown-
daeeeb91-d044-449a-85e2-fb7893882477,en,HK,-unknown-
bd79f67f-0c8f-4c35-86ad-fba8f3ccc15a,es,ES,-unknown-
cb7a6d24-9b83-4c32-9e9a-28a8290fc11a,en,GB,-unknown-
c087e663-d3ee-4f3c-b020-f341424cadd0,es,ES,-unknown-
9bb5183a-167d-41f3-9c32-1b7a32c49605,en,US,2013-11-16 10:01:57
d217cae7-0195-4c03-9eff-97e448e1d545,en,US,-unknown-
208141ba-8230-49b4-ad57-b6b42844a337,en,US,2014-08-03 21:35:14
8fe55d7c-9a62-475a-bf07-e3b7aa37a481,da,DK,-unknown-
88bbdeff-a0c3-464e-b3b6-38d57b191d35,es,ES,-unknown-
42843bf6-b356-4a4c-968c-c8f3db1e061b,es,ES,-unknown-
82daf320-c2b9-455a-9455-883c5309737c,ru,RU,2013-11-16 10:06:05
c0f47491-f9ed-4e15-97b3-6ae1ba8b26ed,en,DE,-unknown-
9c10daf2-8411-4dcf-bb77-9046694e5544,en,US,-unknown-
a920e546-2829-46c5-beab-6f337c46513a,pl,PL,-unknown-
987faebb-1c1f-4811-923c-8511c8623501,es,ES,-unknown-
1daf5de4-8fed-47ab-a2e9-234b89d5d7b3,es,ES,-unknown-
f7a0909c-5fb5-482e-b501-05510292b52e,es,DE,2013-11-16 10:10:10
fed1bc03-b203-4e63-a494-7e9a63c035a5,es,ES,-unknown-
b1042f6f-8a19-42b5-8d5e-2b95a89b9f23,fr,FR,-unknown-
ffd6b7c5-a495-4d91-8417-58022923446c,en,US,-unknown-
5a842edd-a726-40d8-a4e2-994bb5bba5dd,pt,BR,2013-11-16 10:12:50
99c5c5dc-d656-4aee-81e5-5adcd664f0aa,fr,FR,2015-02-23 19:24:20
df4bf9fe-2332-42df-8c85-03f129854ab0,en,IL,-unknown-
a7feddea-16c5-4ac5-8d39-5262f5b53d8f,es,DE,-unknown-
abd58265-0e90-4a01-9a08-d79e5d416809,es,ES,2015-03-01 23:58:57
962de016-40e7-4767-b106-3c4fed390fe0,nl,NL,-unknown-
b4b2bb0d-6362-4884-be8c-f9cef4e78988,de,CH,-unknown-
5618f3ee-0c4e-474f-b258-c650404ae5ff,es,ES,-unknown-
909c6f3b-f806-4cdc-a52d-15d648186128,es,ES,-unknown-
2ae29e15-0751-409f-9b25-a9de923ed3ec,en,US,-unknown-
2f1ea5c4-2ef6-43f8-bfa8-c356090186e2,fr,FR,-unknown-
290df3a4-3f3e-4b4b-903a-aeb4cb16582d,es,ES,-unknown-
87a230b0-e2d3-43d3-87b3-130f2233df83,es,ES,-unknown-
da95c329-f4af-49da-97ac-aa745cef9578,fr,FR,2013-11-16 10:19:55
cb1e223d-69ad-4c08-8ee2-41d252836333,es,US,2014-03-16 23:05:58
9024e002-de94-4b98-a001-bb7764682cad,fr,BE,2015-01-31 15:51:46
d6e2aa1c-5e3f-4e11-ba5a-f8d9041fe23b,es,ES,-unknown-
eef6b8b4-a86d-44c9-aef3-f0f811ffc22e,es,ES,-unknown-
496e1c3b-f6ff-4271-9bdc-50fca4905c01,es,MX,2013-11-16 10:21:55
8c1d506f-51d9-4f86-8b95-adc2b393a360,pt,BR,-unknown-
02179e37-c56a-4215-9366-e2b675a5a166,en,CA,-unknown-
137a9db6-75fd-458e-afee-656640ed7878,en,US,-unknown-
ac1e2f00-9924-4008-aafd-de7cab4dc0ae,en,US,2013-10-24 10:34:03
11afbcd5-8ba5-489b-973d-8f2b0d9ba6fe,en,US,2014-08-08 22:10:58
48bf613e-5a5a-45da-b7d1-04bc72e96037,fr,FR,-unknown-
597751f5-be73-4ad0-8b6c-4252d0cff177,en,US,-unknown-
62732770-e4e5-4184-90e2-774a824cb48a,en,AU,2015-02-13 11:40:38
f97f54d3-70ef-4519-ad33-a05b09365f58,en,UA,-unknown-
63836583-1f17-460f-9b26-933854ee8ec2,de,DE,2013-11-16 10:27:53
2b5d985a-14de-4211-955c-27b31ec4056a,es,US,-unknown-
1da52622-8a66-4970-ba20-765d3bb40aef,es,ES,-unknown-
0292ea81-2daa-44e1-866f-5b396b446bce,es,ES,-unknown-
73b7da07-50d6-4268-be3b-1d177e6b0e5e,es,ES,-unknown-
a7ec9233-103f-4a16-8cf1-19c4205ff71e,fr,FR,-unknown-
530e779a-b7ee-499b-a125-c7138326835a,es,ES,-unknown-
90f0bc7b-62e1-4af2-ab62-bbc21aad25f4,de,BE,-unknown-
b60833f8-9577-4c12-93cc-9f88dbe5044c,es,ES,-unknown-
f3717a7b-2cbf-4c71-bd5a-c5060fea245a,fr,FR,-unknown-
2bfc512e-c0d8-4b0c-b856-7187083bc361,en,FR,-unknown-
4d9fc375-6040-47eb-82b6-1bb9b89bd06f,en,US,-unknown-
ed407546-dba1-444e-aa31-e20d514b6f76,ko,KR,-unknown-
1db1511f-99fe-4e9e-8f3c-ac9cdfeadd32,es,ES,-unknown-
15f91b96-e796-4aec-a5a7-84f21b05fb29,es,CO,-unknown-
b3715ad8-b356-419e-98a0-b16e69107669,en,US,2014-04-25 21:59:38
8327817e-4131-4146-95c9-dc8cc0644ff9,en,US,2013-11-16 10:36:43
2dfacf73-2e4a-465c-8f21-286a1363899c,en,EG,-unknown-
a214365f-69c9-4d94-bb42-2e3203c11937,pt,PT,-unknown-
2462bec7-401a-472b-89e7-4e9da38649be,es,ES,-unknown-
48810790-d1a3-4958-8a91-3054558de19d,fr,FR,-unknown-
6dd7ace5-6777-46d8-ac0b-ba404c41e48e,en,US,2013-11-16 10:39:29
53c48521-da0c-4001-92c1-2d44cfb4a4d1,en,CA,-unknown-
de7b33ab-6c8f-439d-b94f-6c5160dec5df,es,ES,-unknown-
af1333f1-2355-49b7-92a8-272c14579813,en,US,2013-12-19 03:21:20
232eb94b-0560-4a9e-8c74-1dcbb32b6508,es,ES,-unknown-
ae7b5564-a767-4ae6-a690-ab61029cd519,es,ES,-unknown-
2204b58c-75c5-45af-b4ea-fc2a7bf8ccc7,ru,UA,2014-06-29 18:00:31
824c3fda-bfe6-4616-92ac-a662a5c56b84,fr,BE,-unknown-
bb5e0aa0-7de9-4906-a423-90cce03eb677,en,US,2014-09-08 02:14:01
5646f6fa-1e92-42eb-8b26-94fbac81134b,de,CH,2014-09-04 14:02:40
d656d2c6-cb3c-4672-87a4-8bcafc01d3df,de,IT,2013-11-16 10:42:27
17e053c5-2b72-476a-9ebe-3e6b9204075b,en,US,-unknown-
42d14744-c3d3-444a-acb1-a49edc4a5aef,nl,NL,-unknown-
7678abc9-435e-42d1-9d17-45fd353c6721,en,GB,2013-11-16 10:44:45
188c8d87-84a8-4eac-92f8-8549272db0dc,de,DE,2014-02-25 22:07:11
d4d2d3bc-d299-4bff-80cb-92fc58c9afe8,en,GB,-unknown-
a8ff2a58-c21b-4ca4-bb9a-cfa7d7ba8ea6,it,IT,-unknown-
b9c2f5b1-1fd1-4583-8ece-3fd722a36deb,en,KR,2013-11-16 10:46:31
339eda8f-47d3-47e7-9261-802406007496,es,AR,-unknown-
4214979e-2d27-4806-89bc-e7a91d6130cd,fr,FR,-unknown-
df2caa95-b483-44bd-be55-f4d4ffc44db6,es,ES,-unknown-
fa0891a8-22e6-4f43-96bc-4350b74486b1,en,GB,-unknown-
a9f7ce90-7bca-44b1-aaf6-4c95384e01f2,es,ES,-unknown-
532b7205-6b97-4070-a21a-d4fe0e9d0365,de,DE,-unknown-
308a7604-5f45-40f4-80ec-d4cc9181863e,es,AR,-unknown-
99dbf466-9ed1-4ff3-b8d1-e66db987bd0a,nl,NL,2013-10-26 19:48:37
9dda7c6f-8df1-4039-9716-25b6a42414b6,en,GB,-unknown-
e20565bc-dcdd-4db6-85bf-9d9a59813abc,en,GB,-unknown-
aa98c347-69d1-4fa5-9bcb-2c2e60aa8907,en,US,-unknown-
2ff38ab3-6ccd-40a1-8da0-fd64b47cc7df,en,ES,2015-01-16 09:29:00
7734373c-a140-438a-bbcc-ce556db086a2,es,VE,2013-11-22 04:07:21
52917a58-e905-4119-8086-51f513518085,es,VE,-unknown-
a257028a-5980-4b94-af16-079722b1c7e8,en,AU,2013-11-16 10:53:37
bad75c46-1108-40fc-8b17-9a98fb1091bb,it,IT,2014-09-19 10:53:54
efeca29e-5941-4b5b-912f-f3438e45fc32,es,ES,-unknown-
9d00a7a2-c7ce-49c7-a2a6-de3961893239,en,GB,-unknown-
d591d994-f889-4149-83ae-68478475d2c9,en,UA,-unknown-
ac58bdb4-653b-4bf0-b8c3-4c9806144582,en,US,-unknown-
9b62db96-e7c7-44cd-8358-2699adefd98f,en,NL,-unknown-
32ecd5e2-0c40-4bcc-9d8a-cf430e1e0a8c,fr,FR,-unknown-
a5f3adb1-6890-4abf-80d9-74a400978a72,zh,TW,-unknown-
9437252d-9721-4cce-bdb4-27c5f065b5c6,es,ES,-unknown-
1eb450b4-5dee-4882-a046-a620d7508be7,en,GB,-unknown-
2310af20-8430-4d55-bdea-eda348564ef3,es,ES,2014-02-20 00:27:35
e6094cea-3bc3-43b0-8908-1e7a44357f84,en,PT,-unknown-
d42115c9-aa94-449e-9e98-ab522ea5ae76,es,ES,2013-11-16 10:58:28
73304d8c-9ad2-498e-a448-1943b677ecab,en,US,-unknown-
43d66cd6-f225-43cc-b700-cbfbc7348601,en,GB,2014-10-29 11:14:26
e8373291-95a4-4bce-b8f2-a8144dcf6246,fr,CH,-unknown-
d6f398f9-4dd3-4d1d-b5d0-29c1d216b69e,en,AU,-unknown-
a1627437-c4f5-4ed4-be81-8389e627d021,fr,BE,-unknown-
6e74fe5c-f8da-46f4-b176-d1b0cc6d129b,es,ES,-unknown-
4068b385-eb1f-47df-a810-bca17d71f50c,en,ES,2013-11-16 11:03:52
912f59f5-3be7-4843-a2f6-998959b228a2,es,ES,-unknown-
53064611-3d87-4d16-bd6d-723dc95f5480,es,ES,2014-07-08 07:31:00
ccf634ca-5ca7-4e33-bf14-bae5bb64fd08,en,ES,-unknown-
1f33c13b-fb94-4bf9-85ad-789c6c8e3040,en,US,2013-11-16 11:06:16
00ad5d3d-a11c-42fc-b159-aad9958f67e2,en,US,-unknown-
aa7312d1-a367-4acc-b716-85d964f61bae,es,PT,-unknown-
2b1f9843-85e5-43c9-a4f0-f053ab376b6b,en,US,-unknown-
49b7f8f5-98de-4131-9781-3ef7895bfa8c,fr,FR,-unknown-
1090ad28-f687-4299-939b-bbc0fe81fd77,it,UY,2013-11-16 11:07:55
b986987a-a4b6-4048-a0fc-7821260f76bd,de,DE,-unknown-
3f76cf96-acd9-4eb4-a04a-dda37bb6caaf,es,ES,-unknown-
0d500e31-d818-4c7f-860c-f8e0256ddfd7,es,CA,-unknown-
b9ee141c-823d-4d2d-b342-c513431f45aa,fr,FR,-unknown-
dca07e5a-1149-42b2-ac33-40a6b49bef51,en,CH,-unknown-
c2bc8ff8-1f87-4493-84d2-f0217b8db7b6,es,ES,2014-06-28 14:07:14
60eb8764-52c3-4e32-8153-2b1f30464a62,hu,ES,-unknown-
92d341c4-8610-44f7-89a8-f5135a56bbe2,fr,FR,-unknown-
37a959a4-adfd-4706-93fd-b3ec21c30ac8,es,ES,-unknown-
17f4176e-9b36-47c6-9e47-12e2ef09a771,en,AE,2014-07-30 01:12:04
cb80987a-6ed3-49e3-8c18-93a2f9a49cd1,en,US,-unknown-
ed39bfa2-6052-459d-879a-8f10c21ee3b0,es,ES,-unknown-
f765a8f1-d62b-4c0e-890e-732459fcd144,en,US,-unknown-
073aca71-7bb5-406c-b9e4-f4521415a199,es,ES,2014-04-29 15:58:08
dc32ffaa-16e6-4921-8f84-f5aa8022aa9d,en,CA,-unknown-
73812b54-d10c-40c5-81fe-07107c07c1fb,es,AR,-unknown-
03a66268-700a-4862-abcd-343c6ff53643,es,AR,-unknown-
6e973dea-3fbe-42a0-8916-d30b2bdbd0df,es,ES,2014-03-26 19:31:14
2c4d6728-9771-43e7-94e5-204cf513ff97,es,CA,-unknown-
64b9f659-8ad3-4e42-bc44-e4f1a6772989,en,AU,2013-10-27 10:57:07
6b7ce028-d765-4523-bae0-164a4a85cce5,es,ES,-unknown-
07fe6192-ffd8-4805-8395-6163fdda6b7c,en,HR,2015-01-31 09:53:46
09d3ba3c-45c7-4936-8974-61d029c3b451,es,ES,-unknown-
c28c7b7a-4617-4f07-87b5-a9d1c5f2d025,en,IN,2013-10-28 22:04:52
799b3f78-7d03-4b5a-8707-4d89785e96de,fr,FR,-unknown-
d8dd9633-3c4a-49b1-87a4-8681e882495a,en,DE,2015-02-26 13:55:04
fe77db70-bbf7-4b7c-9a08-391bb839d1b1,en,US,-unknown-
251972a1-ea29-4374-8f82-7d657cd83d8d,es,VE,-unknown-
97f88268-3043-4a12-b47f-e4b04952fa40,pt,IE,2014-01-09 21:18:35
634a1df3-5e51-453c-b480-2602adcbc570,it,PL,-unknown-
ad8a50ec-0e87-42a9-ba81-06571d8a2b46,en,US,-unknown-
59381e45-efd1-4896-84d7-978577467f5c,fr,CH,-unknown-
9b445721-aeb3-4538-8120-4dbe4fd909ab,ru,ES,2013-10-17 11:49:40
15df68af-d2cc-4924-b2fc-41fa30c896c4,en,ES,2013-11-16 11:25:44
52f00df2-2886-4b1f-a23f-ccb274675159,en,CA,-unknown-
6ef74dce-20df-4d5d-8d28-a62565e674b9,en,CO,-unknown-
1537adbe-9fab-4fb3-8bfc-c1e2dc02e75d,en,US,-unknown-
7f04df2f-1977-4d29-9d38-97866bb6a527,pt,BR,-unknown-
21462cf2-a9b8-4e30-8703-c515fca285a8,en,AU,-unknown-
e05f3528-3e60-436b-85be-9c27f93771a0,pl,PL,-unknown-
c4fd6455-cf41-4853-8c86-8c58bac7b93d,it,IT,-unknown-
cea75092-30d2-4d41-82bb-43b6d3239aab,es,ES,-unknown-
90d85780-1956-4f3b-add9-796d2d29eebe,en,PT,2013-11-16 11:29:56
1848e286-0f3d-464d-b00f-bf800a79f2e3,en,ES,-unknown-
c3860ba0-7a62-44f1-959b-8aa1ad11a142,it,IT,-unknown-
5e681138-4b2d-49f2-ae43-cc855b0bdcf0,it,IT,-unknown-
9933860a-55d8-4721-a9f5-89fde4314bad,pt,BR,-unknown-
